Campaign,Month,Day of the Week,Date,City,Channel,Device,Ad,Impressions,CTR,Clicks,Daily Average CPC,"Spend, GBP",Conversions,"Total conversion value, GBP",Likes (Reactions),Shares,Comments
Summer ,Jul,Sun,16 July 2023,Birmingham,Instagram,Mobile,Discount,598.80,1.1%,6,0.95,6.01,7,422.00,110,17,7
Summer ,Jul,Mon,17 July 2023,Birmingham,Instagram,Mobile,Discount,1261.80,0.8%,10,1.90,18.72,3,110.00,106,8,5
Summer ,Jul,Tue,18 July 2023,Birmingham,Instagram,Mobile,Discount,610.40,0.6%,4,1.44,5.22,1,31.00,77,21,3
Summer ,Jul,Wed,19 July 2023,Birmingham,Instagram,Mobile,Discount,679.10,0.6%,4,0.96,3.59,1,8.00,67,18,8
Summer ,Jul,Thu,20 July 2023,Birmingham,Instagram,Mobile,Discount,501.90,0.9%,5,1.86,8.63,3,231.00,96,20,12
Summer ,Jul,Fri,21 July 2023,Birmingham,Instagram,Mobile,Discount,24.50,0.7%,0,0.62,0.11,2,100.00,74,18,14
Summer ,Jul,Sat,22 July 2023,Birmingham,Instagram,Mobile,Discount,423.80,1.1%,5,2.21,9.99,6,338.00,77,11,5
Summer ,Jul,Sun,23 July 2023,Birmingham,Instagram,Mobile,Discount,1009.70,0.8%,8,2.14,16.88,6,454.00,103,5,0
Summer ,Jul,Mon,24 July 2023,Birmingham,Instagram,Mobile,Discount,608.00,1.0%,6,1.01,6.35,1,114.00,89,12,4
Summer ,Jul,Tue,25 July 2023,Birmingham,Instagram,Mobile,Discount,659.70,0.8%,5,1.88,10.10,4,267.00,132,24,5
Summer ,Jul,Wed,26 July 2023,Birmingham,Instagram,Mobile,Discount,823.70,0.6%,5,2.11,9.56,5,159.00,122,8,3
Summer ,Jul,Thu,27 July 2023,Birmingham,Instagram,Mobile,Discount,902.60,0.9%,8,1.27,10.59,5,306.00,100,9,9
Summer ,Jul,Fri,28 July 2023,Birmingham,Instagram,Mobile,Discount,905.30,0.8%,7,1.94,13.52,6,187.00,113,6,1
Summer ,Jul,Sat,29 July 2023,Birmingham,Instagram,Mobile,Discount,674.90,0.6%,4,1.63,6.90,0,3.00,100,11,12
Summer ,Jul,Sun,30 July 2023,Birmingham,Instagram,Mobile,Discount,1081.80,1.1%,12,2.04,23.79,5,350.00,78,23,3
Summer ,Jul,Mon,31 July 2023,Birmingham,Instagram,Mobile,Discount,1287.10,0.9%,12,1.31,15.21,5,316.00,97,6,6
Summer ,Aug,Tue,01 August 2023,Birmingham,Instagram,Mobile,Discount,302.70,1.1%,3,2.07,6.75,2,69.00,115,2,3
Summer ,Aug,Wed,02 August 2023,Birmingham,Instagram,Mobile,Discount,957.40,1.0%,10,1.44,13.80,4,146.00,122,8,6
Summer ,Aug,Thu,03 August 2023,Birmingham,Instagram,Mobile,Discount,1312.50,0.9%,11,1.70,19.39,1,10.00,108,12,8
Summer ,Aug,Fri,04 August 2023,Birmingham,Instagram,Mobile,Discount,725.80,1.0%,7,1.30,9.55,3,79.00,78,2,8
Summer ,Aug,Sat,05 August 2023,Birmingham,Instagram,Mobile,Discount,366.40,1.0%,4,0.75,2.87,7,483.00,77,15,7
Summer ,Aug,Sun,06 August 2023,Birmingham,Instagram,Mobile,Discount,889.30,1.1%,10,0.71,6.95,2,190.00,96,14,6
Summer ,Aug,Mon,07 August 2023,Birmingham,Instagram,Mobile,Discount,355.00,1.0%,4,1.93,7.16,2,176.00,90,2,4
Summer ,Aug,Tue,08 August 2023,Birmingham,Instagram,Mobile,Discount,509.80,1.1%,5,1.40,7.69,4,283.00,112,8,6
Summer ,Aug,Wed,09 August 2023,Birmingham,Instagram,Mobile,Discount,557.00,0.9%,5,0.75,3.86,1,69.00,61,8,1
Summer ,Aug,Thu,10 August 2023,Birmingham,Instagram,Mobile,Discount,901.20,1.0%,9,2.06,18.58,6,486.00,70,8,1
Summer ,Aug,Fri,11 August 2023,Birmingham,Instagram,Mobile,Discount,842.20,1.1%,9,1.28,11.74,1,60.00,119,11,1
Summer ,Aug,Sat,12 August 2023,Birmingham,Instagram,Mobile,Discount,977.10,0.6%,6,1.71,10.11,0,37.00,110,8,11
Summer ,Aug,Sun,13 August 2023,Birmingham,Instagram,Mobile,Discount,553.20,0.7%,4,1.23,4.57,3,151.00,102,8,1
Summer ,Aug,Mon,14 August 2023,Birmingham,Instagram,Mobile,Discount,370.00,0.9%,3,0.77,2.66,5,407.00,74,18,1
Summer ,Aug,Tue,15 August 2023,Birmingham,Instagram,Mobile,Discount,652.20,0.7%,5,1.37,6.39,2,98.00,77,15,3
Summer ,Aug,Wed,16 August 2023,Birmingham,Instagram,Mobile,Discount,184.80,0.9%,2,0.94,1.49,2,122.00,128,3,8
Summer ,Aug,Thu,17 August 2023,Birmingham,Instagram,Mobile,Discount,1058.40,0.9%,10,1.17,11.31,5,242.00,95,5,5
Summer ,Aug,Fri,18 August 2023,Birmingham,Instagram,Mobile,Discount,573.90,1.0%,6,0.82,4.61,6,497.00,98,2,12
Summer ,Aug,Sat,19 August 2023,Birmingham,Instagram,Mobile,Discount,784.70,0.8%,6,1.96,12.52,3,110.00,68,9,9
Summer ,Aug,Sun,20 August 2023,Birmingham,Instagram,Mobile,Discount,723.90,0.8%,6,0.70,4.12,4,161.00,91,0,4
Summer ,Aug,Mon,21 August 2023,Birmingham,Instagram,Mobile,Discount,491.70,0.6%,3,1.08,3.45,1,74.00,83,3,8
Summer ,Aug,Tue,22 August 2023,Birmingham,Instagram,Mobile,Discount,411.20,0.6%,3,1.38,3.68,2,90.00,92,5,8
Summer ,Aug,Wed,23 August 2023,Birmingham,Instagram,Mobile,Discount,840.20,0.7%,6,1.47,8.83,3,235.00,77,9,2
Summer ,Aug,Thu,24 August 2023,Birmingham,Instagram,Mobile,Discount,1473.70,0.7%,10,1.10,10.88,0,3.00,84,15,6
Summer ,Aug,Fri,25 August 2023,Birmingham,Instagram,Mobile,Discount,799.00,0.6%,5,1.01,5.06,3,300.00,71,0,1
Summer ,Aug,Sat,26 August 2023,Birmingham,Instagram,Mobile,Discount,643.60,0.6%,4,1.13,4.40,2,144.00,82,17,5
Summer ,Aug,Sun,27 August 2023,Birmingham,Instagram,Mobile,Discount,461.00,0.9%,4,1.45,6.32,3,123.00,107,2,1
Summer ,Aug,Mon,28 August 2023,Birmingham,Instagram,Mobile,Discount,822.50,0.9%,8,1.60,12.16,2,195.00,68,9,10
Summer ,Aug,Tue,29 August 2023,Birmingham,Instagram,Mobile,Discount,679.00,0.7%,5,1.89,9.18,5,217.00,78,15,4
Summer ,Aug,Wed,30 August 2023,Birmingham,Instagram,Mobile,Discount,1053.20,1.0%,11,0.69,7.35,2,99.00,84,20,6
Summer ,Aug,Thu,31 August 2023,Birmingham,Instagram,Mobile,Discount,471.60,0.7%,3,1.81,5.92,6,372.00,100,8,7
Fall ,Sep,Fri,01 September 2023,Birmingham,Instagram,Mobile,Discount,2064.00,0.8%,16,1.19,19.18,5,315.00,107,6,6
Fall ,Sep,Sat,02 September 2023,Birmingham,Instagram,Mobile,Discount,1600.00,1.0%,16,2.07,32.79,8,739.00,97,3,13
Fall ,Sep,Sun,03 September 2023,Birmingham,Instagram,Mobile,Discount,2258.00,1.0%,22,1.88,40.63,8,599.00,72,2,8
Fall ,Sep,Mon,04 September 2023,Birmingham,Instagram,Mobile,Discount,2397.00,1.2%,28,1.09,30.18,4,227.00,95,6,5
Fall ,Sep,Tue,05 September 2023,Birmingham,Instagram,Mobile,Discount,2628.00,1.4%,36,1.47,53.54,2,61.00,106,2,5
Fall ,Sep,Wed,06 September 2023,Birmingham,Instagram,Mobile,Discount,1862.00,1.1%,20,2.10,42.58,8,726.00,101,23,2
Fall ,Sep,Thu,07 September 2023,Birmingham,Instagram,Mobile,Discount,2291.00,1.2%,26,0.53,14.02,6,395.00,92,9,10
Fall ,Sep,Fri,08 September 2023,Birmingham,Instagram,Mobile,Discount,2674.00,1.3%,34,1.95,65.39,4,259.00,114,11,11
Fall ,Sep,Sat,09 September 2023,Birmingham,Instagram,Mobile,Discount,2558.00,0.9%,22,1.53,33.58,7,411.00,122,15,3
Fall ,Sep,Sun,10 September 2023,Birmingham,Instagram,Mobile,Discount,1492.00,1.3%,19,1.90,36.48,5,456.00,120,12,2
Fall ,Sep,Mon,11 September 2023,Birmingham,Instagram,Mobile,Discount,2543.00,1.2%,31,0.99,30.46,6,512.00,100,3,7
Fall ,Sep,Tue,12 September 2023,Birmingham,Instagram,Mobile,Discount,1861.00,1.1%,20,0.58,11.64,3,286.00,126,8,10
Fall ,Sep,Wed,13 September 2023,Birmingham,Instagram,Mobile,Discount,2133.00,0.8%,17,2.04,34.94,7,382.00,70,5,8
Fall ,Sep,Thu,14 September 2023,Birmingham,Instagram,Mobile,Discount,1961.00,1.1%,22,1.94,43.52,4,295.00,91,24,4
Fall ,Sep,Fri,15 September 2023,Birmingham,Instagram,Mobile,Discount,2789.00,1.0%,27,1.93,52.70,8,610.00,124,12,9
Fall ,Sep,Sat,16 September 2023,Birmingham,Instagram,Mobile,Discount,1772.00,0.8%,14,0.55,7.72,7,416.00,78,15,9
Fall ,Sep,Sun,17 September 2023,Birmingham,Instagram,Mobile,Discount,1808.00,1.0%,18,0.85,15.21,6,194.00,60,3,2
Fall ,Sep,Mon,18 September 2023,Birmingham,Instagram,Mobile,Discount,1717.00,1.2%,20,1.41,28.49,3,171.00,118,12,4
Fall ,Sep,Tue,19 September 2023,Birmingham,Instagram,Mobile,Discount,2149.00,1.0%,22,1.36,30.54,9,337.00,77,15,4
Fall ,Sep,Wed,20 September 2023,Birmingham,Instagram,Mobile,Discount,2413.00,0.8%,19,0.57,10.89,6,257.00,133,23,11
Fall ,Sep,Thu,21 September 2023,Birmingham,Instagram,Mobile,Discount,1370.00,1.1%,15,1.77,26.41,4,225.00,88,6,4
Fall ,Sep,Fri,22 September 2023,Birmingham,Instagram,Mobile,Discount,2686.00,1.1%,30,1.72,51.84,7,452.00,72,18,13
Fall ,Sep,Sat,23 September 2023,Birmingham,Instagram,Mobile,Discount,2311.00,1.2%,27,0.65,17.85,8,593.00,76,18,8
Fall ,Sep,Sun,24 September 2023,Birmingham,Instagram,Mobile,Discount,1834.00,0.9%,16,1.30,20.72,5,262.00,116,2,12
Fall ,Sep,Mon,25 September 2023,Birmingham,Instagram,Mobile,Discount,1452.00,0.7%,10,1.90,19.73,4,347.00,108,12,4
Fall ,Sep,Tue,26 September 2023,Birmingham,Instagram,Mobile,Discount,2085.00,0.7%,15,1.21,18.59,9,590.00,103,12,4
Fall ,Sep,Wed,27 September 2023,Birmingham,Instagram,Mobile,Discount,1282.00,0.9%,12,0.76,8.90,5,311.00,82,12,6
Fall ,Sep,Thu,28 September 2023,Birmingham,Instagram,Mobile,Discount,2082.00,0.8%,16,0.94,15.50,6,458.00,108,14,11
Fall ,Sep,Fri,29 September 2023,Birmingham,Instagram,Mobile,Discount,1569.00,1.1%,17,0.78,13.19,3,295.00,101,5,5
Fall ,Sep,Sat,30 September 2023,Birmingham,Instagram,Mobile,Discount,2779.00,1.2%,32,1.35,43.33,7,380.00,116,2,7
Fall ,Oct,Sun,01 October 2023,Birmingham,Instagram,Mobile,Discount,1870.00,1.0%,19,0.63,12.05,9,625.00,131,14,2
Fall ,Oct,Mon,02 October 2023,Birmingham,Instagram,Mobile,Discount,1714.00,0.8%,14,0.83,11.42,5,427.00,84,12,7
Fall ,Oct,Tue,03 October 2023,Birmingham,Instagram,Mobile,Discount,1872.00,1.1%,21,0.59,12.27,5,281.00,121,24,6
Fall ,Oct,Wed,04 October 2023,Birmingham,Instagram,Mobile,Discount,2322.00,0.9%,21,1.01,21.67,6,430.00,113,9,2
Fall ,Oct,Thu,05 October 2023,Birmingham,Instagram,Mobile,Discount,1570.00,1.2%,19,0.55,10.64,9,428.00,92,26,1
Fall ,Oct,Fri,06 October 2023,Birmingham,Instagram,Mobile,Discount,2442.00,1.2%,29,1.32,38.29,9,315.00,114,24,11
Fall ,Oct,Sat,07 October 2023,Birmingham,Instagram,Mobile,Discount,1291.00,1.2%,16,1.48,23.33,3,238.00,64,29,10
Fall ,Oct,Sun,08 October 2023,Birmingham,Instagram,Mobile,Discount,1714.00,1.4%,23,1.48,34.32,8,524.00,91,17,7
Fall ,Oct,Mon,09 October 2023,Birmingham,Instagram,Mobile,Discount,1739.00,1.0%,18,0.98,17.62,9,488.00,116,20,2
Fall ,Oct,Tue,10 October 2023,Birmingham,Instagram,Mobile,Discount,1534.00,0.8%,12,0.78,9.34,7,385.00,114,21,10
Fall ,Oct,Wed,11 October 2023,Birmingham,Instagram,Mobile,Discount,1570.00,0.8%,13,0.52,6.91,2,78.00,90,12,3
Fall ,Oct,Thu,12 October 2023,Birmingham,Instagram,Mobile,Discount,1887.00,1.0%,19,1.78,33.25,8,479.00,112,32,4
Fall ,Oct,Fri,13 October 2023,Birmingham,Instagram,Mobile,Discount,2220.00,0.8%,18,0.66,11.93,5,466.00,94,3,11
Fall ,Oct,Sat,14 October 2023,Birmingham,Instagram,Mobile,Discount,1630.00,0.7%,11,1.23,13.89,5,223.00,101,11,9
Fall ,Oct,Sun,15 October 2023,Birmingham,Instagram,Mobile,Discount,2679.00,0.8%,22,2.00,44.79,6,383.00,80,27,7
Fall ,Oct,Mon,16 October 2023,Birmingham,Instagram,Mobile,Discount,2857.00,1.2%,34,1.98,66.58,6,508.00,77,20,12
Fall ,Oct,Tue,17 October 2023,Birmingham,Instagram,Mobile,Discount,2699.00,1.1%,31,0.51,15.60,4,347.00,62,23,5
Fall ,Oct,Wed,18 October 2023,Birmingham,Instagram,Mobile,Discount,1946.00,1.1%,21,0.65,13.77,6,369.00,109,8,4
Fall ,Oct,Thu,19 October 2023,Birmingham,Instagram,Mobile,Discount,2745.00,1.1%,31,2.10,64.68,6,205.00,67,20,4
Fall ,Oct,Fri,20 October 2023,Birmingham,Instagram,Mobile,Discount,2041.00,1.2%,24,2.01,47.83,8,655.00,112,0,6
Fall ,Oct,Sat,21 October 2023,Birmingham,Instagram,Mobile,Discount,1570.00,1.0%,16,1.33,20.67,4,245.00,122,26,3
Fall ,Oct,Sun,22 October 2023,Birmingham,Instagram,Mobile,Discount,1845.00,1.2%,21,1.91,40.70,6,298.00,107,26,12
Fall ,Oct,Mon,23 October 2023,Birmingham,Instagram,Mobile,Discount,2090.00,1.4%,29,1.18,33.91,8,524.00,110,27,7
Fall ,Oct,Tue,24 October 2023,Birmingham,Instagram,Mobile,Discount,2445.00,1.3%,32,1.51,48.73,2,152.00,122,6,8
Fall ,Oct,Wed,25 October 2023,Birmingham,Instagram,Mobile,Discount,2086.00,1.4%,30,1.09,32.76,3,215.00,104,3,1
Fall ,Oct,Thu,26 October 2023,Birmingham,Instagram,Mobile,Discount,1894.00,0.8%,15,1.05,16.19,8,445.00,122,6,1
Fall ,Oct,Fri,27 October 2023,Birmingham,Instagram,Mobile,Discount,2270.00,1.0%,22,0.81,17.80,6,318.00,95,2,2
Fall ,Oct,Sat,28 October 2023,Birmingham,Instagram,Mobile,Discount,2535.00,0.9%,22,0.80,17.40,7,559.00,114,3,2
Fall ,Oct,Sun,29 October 2023,Birmingham,Instagram,Mobile,Discount,2383.00,1.1%,26,1.88,49.77,8,449.00,115,8,10
Fall ,Oct,Mon,30 October 2023,Birmingham,Instagram,Mobile,Discount,1876.00,1.4%,26,0.81,21.06,3,167.00,118,5,11
Fall ,Oct,Tue,31 October 2023,Birmingham,Instagram,Mobile,Discount,1986.00,1.2%,23,2.19,51.19,9,305.00,66,15,11
Fall ,Nov,Wed,01 November 2023,Birmingham,Instagram,Mobile,Discount,1740.00,1.0%,18,2.09,36.80,2,205.00,72,21,2
Fall ,Nov,Thu,02 November 2023,Birmingham,Instagram,Mobile,Discount,1794.00,1.4%,25,0.71,17.93,2,112.00,120,20,5
Fall ,Nov,Fri,03 November 2023,Birmingham,Instagram,Mobile,Discount,1795.00,0.9%,16,0.90,14.57,2,120.00,89,14,12
Fall ,Nov,Sat,04 November 2023,Birmingham,Instagram,Mobile,Discount,2184.00,0.9%,19,0.51,9.56,9,813.00,101,6,6
Fall ,Nov,Sun,05 November 2023,Birmingham,Instagram,Mobile,Discount,2581.00,1.1%,28,1.45,41.17,8,382.00,86,18,11
Fall ,Nov,Mon,06 November 2023,Birmingham,Instagram,Mobile,Discount,2202.00,1.2%,27,1.89,51.27,8,549.00,113,17,3
Fall ,Nov,Tue,07 November 2023,Birmingham,Instagram,Mobile,Discount,1662.00,0.9%,16,0.85,13.21,2,72.00,100,18,11
Fall ,Nov,Wed,08 November 2023,Birmingham,Instagram,Mobile,Discount,1699.00,1.4%,24,0.57,13.96,8,434.00,107,29,2
Fall ,Nov,Thu,09 November 2023,Birmingham,Instagram,Mobile,Discount,1277.00,0.9%,11,0.89,10.13,6,189.00,101,8,4
Fall ,Nov,Fri,10 November 2023,Birmingham,Instagram,Mobile,Discount,1622.00,1.1%,19,2.01,37.30,2,199.00,102,14,0
Fall ,Nov,Sat,11 November 2023,Birmingham,Instagram,Mobile,Discount,1596.00,0.8%,13,1.78,22.81,2,166.00,103,8,12
Fall ,Nov,Sun,12 November 2023,Birmingham,Instagram,Mobile,Discount,2106.00,1.0%,21,1.21,25.51,7,356.00,91,17,9
Fall ,Nov,Mon,13 November 2023,Birmingham,Instagram,Mobile,Discount,2359.00,0.9%,20,0.53,10.86,5,321.00,65,21,5
Fall ,Nov,Tue,14 November 2023,Birmingham,Instagram,Mobile,Discount,2542.00,0.8%,21,1.75,36.21,7,382.00,76,12,5
Fall ,Nov,Wed,15 November 2023,Birmingham,Instagram,Mobile,Discount,2182.00,1.3%,28,1.37,38.14,4,230.00,72,8,11
Fall ,Nov,Thu,16 November 2023,Birmingham,Instagram,Mobile,Discount,2099.00,0.9%,20,1.96,38.92,8,628.00,110,5,10
Fall ,Nov,Fri,17 November 2023,Birmingham,Instagram,Mobile,Discount,2810.00,1.2%,33,1.62,53.58,4,221.00,100,23,7
Fall ,Nov,Sat,18 November 2023,Birmingham,Instagram,Mobile,Discount,2281.00,0.9%,21,1.29,27.51,3,237.00,78,6,10
Fall ,Nov,Sun,19 November 2023,Birmingham,Instagram,Mobile,Discount,2226.00,1.3%,29,1.99,57.99,5,403.00,66,17,8
Fall ,Nov,Mon,20 November 2023,Birmingham,Instagram,Mobile,Discount,2583.00,1.3%,32,1.05,34.01,6,361.00,78,11,6
Fall ,Nov,Tue,21 November 2023,Birmingham,Instagram,Mobile,Discount,1656.00,0.7%,11,2.07,23.00,2,90.00,100,18,6
Fall ,Nov,Wed,22 November 2023,Birmingham,Instagram,Mobile,Discount,1600.00,1.0%,17,0.76,12.57,2,71.00,76,21,10
Fall ,Nov,Thu,23 November 2023,Birmingham,Instagram,Mobile,Discount,2377.00,1.0%,23,1.78,40.49,9,640.00,78,14,5
Fall ,Nov,Fri,24 November 2023,Birmingham,Instagram,Mobile,Discount,1862.00,0.8%,15,1.67,25.31,3,228.00,71,12,8
Fall ,Nov,Sat,25 November 2023,Birmingham,Instagram,Mobile,Discount,1706.00,1.1%,18,2.14,38.95,2,220.00,101,15,12
Fall ,Nov,Sun,26 November 2023,Birmingham,Instagram,Mobile,Discount,2129.00,1.3%,29,1.04,29.71,9,487.00,119,21,12
Fall ,Nov,Mon,27 November 2023,Birmingham,Instagram,Mobile,Discount,1321.00,1.4%,19,1.02,19.27,6,383.00,90,27,2
Fall ,Nov,Tue,28 November 2023,Birmingham,Instagram,Mobile,Discount,2254.00,1.3%,29,1.29,37.74,8,618.00,82,27,4
Fall ,Nov,Wed,29 November 2023,Birmingham,Instagram,Mobile,Discount,2704.00,1.2%,33,1.81,60.30,7,579.00,124,20,7
Fall ,Nov,Thu,30 November 2023,Birmingham,Instagram,Mobile,Discount,2135.00,0.8%,18,2.19,39.09,6,274.00,71,18,3
Spring ,Mar,Wed,01 March 2023,London,Instagram,Mobile,Discount,2321.80,0.9%,21,0.86,18.23,4,180.00,79,24,2
Spring ,Mar,Thu,02 March 2023,London,Instagram,Mobile,Discount,1525.40,1.2%,19,1.63,30.91,6,408.00,82,11,3
Spring ,Mar,Fri,03 March 2023,London,Instagram,Mobile,Discount,1233.20,1.3%,16,1.26,20.34,5,185.00,91,24,6
Spring ,Mar,Sat,04 March 2023,London,Instagram,Mobile,Discount,1303.00,0.9%,12,1.19,14.33,5,380.00,86,20,7
Spring ,Mar,Sun,05 March 2023,London,Instagram,Mobile,Discount,2235.20,0.9%,20,1.89,37.64,1,44.00,85,32,12
Spring ,Mar,Mon,06 March 2023,London,Instagram,Mobile,Discount,1356.60,1.2%,16,1.07,17.24,7,469.00,74,23,9
Spring ,Mar,Tue,07 March 2023,London,Instagram,Mobile,Discount,1195.80,1.3%,15,0.82,12.30,6,276.00,100,29,11
Spring ,Mar,Wed,08 March 2023,London,Instagram,Mobile,Discount,1559.60,0.9%,14,0.99,13.76,6,318.00,125,5,14
Spring ,Mar,Thu,09 March 2023,London,Instagram,Mobile,Discount,1547.20,1.3%,20,0.36,7.29,3,135.00,96,8,4
Spring ,Mar,Fri,10 March 2023,London,Instagram,Mobile,Discount,2090.20,0.8%,16,0.46,7.51,4,188.00,112,26,5
Spring ,Mar,Sat,11 March 2023,London,Instagram,Mobile,Discount,1725.00,1.2%,20,1.94,39.76,1,48.00,122,17,2
Spring ,Mar,Sun,12 March 2023,London,Instagram,Mobile,Discount,1177.00,1.3%,16,1.31,20.52,7,217.00,124,12,11
Spring ,Mar,Mon,13 March 2023,London,Instagram,Mobile,Discount,1186.20,0.9%,11,1.07,11.73,3,210.00,106,24,6
Spring ,Mar,Tue,14 March 2023,London,Instagram,Mobile,Discount,2168.00,1.4%,29,2.08,61.01,5,330.00,108,12,9
Spring ,Mar,Wed,15 March 2023,London,Instagram,Mobile,Discount,1213.80,1.4%,16,0.96,15.77,6,288.00,97,23,9
Spring ,Mar,Thu,16 March 2023,London,Instagram,Mobile,Discount,2344.40,0.9%,22,0.63,13.97,2,134.00,110,17,7
Spring ,Mar,Fri,17 March 2023,London,Instagram,Mobile,Discount,2052.00,0.9%,19,1.54,29.89,4,160.00,126,20,5
Spring ,Mar,Sat,18 March 2023,London,Instagram,Mobile,Discount,2160.40,1.2%,27,1.54,41.35,3,120.00,78,17,12
Spring ,Mar,Sun,19 March 2023,London,Instagram,Mobile,Discount,1836.80,1.3%,24,1.39,33.42,4,196.00,86,17,5
Spring ,Mar,Mon,20 March 2023,London,Instagram,Mobile,Discount,1346.00,0.7%,10,0.56,5.56,6,306.00,77,29,5
Spring ,Mar,Tue,21 March 2023,London,Instagram,Mobile,Discount,1961.00,1.1%,22,0.47,10.24,1,67.00,80,17,3
Spring ,Mar,Wed,22 March 2023,London,Instagram,Mobile,Discount,1567.20,1.2%,19,0.53,10.14,7,518.00,86,8,12
Spring ,Mar,Thu,23 March 2023,London,Instagram,Mobile,Discount,1941.60,1.3%,25,0.47,11.74,1,32.00,68,29,5
Spring ,Mar,Fri,24 March 2023,London,Instagram,Mobile,Discount,2224.60,1.0%,23,0.64,14.72,6,330.00,126,12,14
Spring ,Mar,Sat,25 March 2023,London,Instagram,Mobile,Discount,2170.40,1.1%,25,0.95,23.36,4,124.00,82,12,1
Spring ,Mar,Sun,26 March 2023,London,Instagram,Mobile,Discount,2311.60,1.3%,30,0.72,21.60,1,75.00,71,12,12
Spring ,Mar,Mon,27 March 2023,London,Instagram,Mobile,Discount,2045.80,0.9%,19,1.33,25.14,7,553.00,103,23,6
Spring ,Mar,Tue,28 March 2023,London,Instagram,Mobile,Discount,1578.40,1.0%,16,1.32,20.86,5,360.00,125,12,3
Spring ,Mar,Wed,29 March 2023,London,Instagram,Mobile,Discount,1272.40,1.2%,16,1.12,17.56,2,122.00,118,6,6
Spring ,Mar,Thu,30 March 2023,London,Instagram,Mobile,Discount,2108.80,1.6%,34,1.75,58.86,5,195.00,110,8,7
Spring ,Mar,Fri,31 March 2023,London,Instagram,Mobile,Discount,2170.80,1.6%,35,0.60,21.06,5,175.00,120,23,11
Spring ,Apr,Sat,01 April 2023,London,Instagram,Mobile,Discount,2387.00,1.3%,32,0.68,21.43,1,80.00,94,21,5
Spring ,Apr,Sun,02 April 2023,London,Instagram,Mobile,Discount,1710.40,1.0%,16,1.38,22.59,6,288.00,107,11,9
Spring ,Apr,Mon,03 April 2023,London,Instagram,Mobile,Discount,2516.40,1.1%,27,2.07,56.73,1,54.00,113,23,8
Spring ,Apr,Tue,04 April 2023,London,Instagram,Mobile,Discount,1653.00,1.3%,22,1.14,25.29,7,371.00,98,27,10
Spring ,Apr,Wed,05 April 2023,London,Instagram,Mobile,Discount,1493.20,1.3%,20,1.97,38.51,5,260.00,107,32,4
Spring ,Apr,Thu,06 April 2023,London,Instagram,Mobile,Discount,2038.20,0.9%,18,1.25,22.42,5,180.00,72,33,10
Spring ,Apr,Fri,07 April 2023,London,Instagram,Mobile,Discount,2271.60,1.3%,29,1.85,53.16,7,350.00,106,20,8
Spring ,Apr,Sat,08 April 2023,London,Instagram,Mobile,Discount,2343.20,1.4%,33,1.40,46.55,2,124.00,103,27,8
Spring ,Apr,Sun,09 April 2023,London,Instagram,Mobile,Discount,2237.20,0.8%,19,1.02,19.08,3,90.00,86,14,6
Spring ,Apr,Mon,10 April 2023,London,Instagram,Mobile,Discount,1872.80,1.5%,27,0.87,23.84,3,192.00,86,24,7
Spring ,Apr,Tue,11 April 2023,London,Instagram,Mobile,Discount,2217.20,1.5%,33,0.86,28.11,7,539.00,76,11,13
Spring ,Apr,Wed,12 April 2023,London,Instagram,Mobile,Discount,2302.00,1.6%,37,2.05,75.27,6,402.00,110,26,12
Spring ,Apr,Thu,13 April 2023,London,Instagram,Mobile,Discount,2096.60,1.1%,24,0.60,14.39,5,260.00,74,23,7
Spring ,Apr,Fri,14 April 2023,London,Instagram,Mobile,Discount,1654.00,1.0%,17,1.80,30.78,3,234.00,76,32,7
Spring ,Apr,Sat,15 April 2023,London,Instagram,Mobile,Discount,1716.80,1.1%,19,1.70,32.75,1,36.00,95,30,14
Spring ,Apr,Sun,16 April 2023,London,Instagram,Mobile,Discount,1422.80,1.0%,14,1.33,18.94,1,59.00,89,9,11
Spring ,Apr,Mon,17 April 2023,London,Instagram,Mobile,Discount,2383.00,1.2%,28,0.68,18.89,1,36.00,95,9,4
Spring ,Apr,Tue,18 April 2023,London,Instagram,Mobile,Discount,1359.20,0.8%,11,1.14,12.61,4,296.00,127,20,7
Spring ,Apr,Wed,19 April 2023,London,Instagram,Mobile,Discount,2545.20,1.0%,26,1.90,50.00,1,76.00,79,27,5
Spring ,Apr,Thu,20 April 2023,London,Instagram,Mobile,Discount,1811.00,1.3%,24,1.59,38.64,3,210.00,91,14,4
Spring ,Apr,Fri,21 April 2023,London,Instagram,Mobile,Discount,2487.00,1.4%,36,1.35,48.01,2,160.00,102,29,5
Spring ,Apr,Sat,22 April 2023,London,Instagram,Mobile,Discount,2025.20,1.1%,22,0.68,15.00,1,57.00,112,17,9
Spring ,Apr,Sun,23 April 2023,London,Instagram,Mobile,Discount,2248.00,0.7%,15,0.67,10.27,5,260.00,104,29,11
Spring ,Apr,Mon,24 April 2023,London,Instagram,Mobile,Discount,1424.20,1.1%,16,0.77,12.18,6,240.00,119,18,13
Spring ,Apr,Tue,25 April 2023,London,Instagram,Mobile,Discount,2000.80,1.2%,24,0.92,22.07,3,198.00,68,18,12
Spring ,Apr,Wed,26 April 2023,London,Instagram,Mobile,Discount,1378.40,1.4%,19,0.81,15.47,7,434.00,79,15,11
Spring ,Apr,Thu,27 April 2023,London,Instagram,Mobile,Discount,1549.00,1.0%,15,1.30,19.71,1,35.00,80,8,4
